1;Huwezi;VERB;kujifunza;VERB;chochote;PRON;
1;Huyu;PRON;ni;VERB;jogoo;NOUN;
1;Huyu;PRON;ni;VERB;mbwa;NOUN;
1;Huyu;PRON;ni;VERB;ngamia;NOUN;
1;Huyu;PRON;ni;VERB;panya;NOUN;
1;Je;DET;si;ADV;werevu;NOUN;
1;Je;DET;unafanya;VERB;nini;DET;
1;Jimbi;NOUN;na;CONJ;Sungura;NOUN;
1;Jongoo;NOUN;alilifunga;VERB;bao;NOUN;
1;Kichwa;NOUN;vilevile;PRON;kilianguka;VERB;
1;Kila;ADJ;mmoja;ADJ;alimcheka;VERB;
1;Kisha;ADV;akaamka;VERB;tena;ADV;
1;Kisha;ADV;akaanza;VERB;kulia;VERB;
1;Kiu;NOUN;chake;PRON;kiliongezeka;VERB;
1;Kuku;NOUN;alihisi;VERB;kutapika;VERB;
1;Kuku;NOUN;alikasirika;VERB;sana;ADV;
1;Kuku;NOUN;alikuwa;VERB;golikipa;NOUN;
1;Leo;ADV;hakuna;ADV;umeme;NOUN;
1;Leo;ADV;ni;VERB;likizo;NOUN;
1;Maji;NOUN;yote;PRON;yalimwagika;VERB;
1;Mama;NOUN;aliingia;VERB;chumbani;NOUN;
1;Mama;NOUN;alijenga;VERB;ua;NOUN;
1;Mama;NOUN;alirudi;VERB;nyumbani;NOUN;
1;Mamba;NOUN;alimfukuza;VERB;Mbwa;NOUN;
1;Mamba;NOUN;mwenye;PRON;njaa;NOUN;
1;Mara;ADV;basi;NOUN;likaondoka;VERB;
1;Mbingu;NOUN;ni;VERB;samawati;NOUN;
1;Mbona;DET;kuna;VERB;Punda;NOUN;
1;Mbwa;NOUN;aliamua;VERB;kuyachukuwa;NOUN;
1;Mbwa;NOUN;na;CONJ;Mamba;NOUN;
1;Mbweha;NOUN;na;CONJ;jua;NOUN;
1;Meli;NOUN;ni;VERB;kubwa;ADJ;
1;Meno;NOUN;aina;NOUN;gani;DET;
1;Mimi;PRON;ni;VERB;mnyonge;ADJ;
1;Mimi;PRON;ninampenda;VERB;Pendo;NOUN;
1;Mimi;PRON;ninapenda;VERB;kusoma;VERB;
2;Mmoja;ADJ;atakuwa;VERB;wangu;PRON;
2;Asante;INT;sana;ADV;
2;Motto;NOUN;alipata;VERB;peremende;NOUN;
2;Mpira;NOUN;wangu;PRON;mwekundu;ADJ;
2;Mtoto;NOUN;aliyeleta;VERB;amani;NOUN;
2;Mtu;NOUN;na;CONJ;Simba;NOUN;
2;Mwanamke;NOUN;anapita;VERB;akitembea;VERB;
2;Mwangaza;NOUN;huwa;VERB;mchana;NOUN;
2;Mwezi;NOUN;na;CONJ;Kofia;NOUN;
2;Napenda;VERB;vinywaji;NOUN;baridi;NOUN;
2;Ndege;NOUN;hawana;ADV;meno;NOUN;
2;Ndovu;NOUN;alijitolea;VERB;kukomesha;VERB;
2;Ndovu;NOUN;na;CONJ;vyura;NOUN;
2;Ni;VERB;kwetu;PRON;nyumbani;NOUN;
2;Ni;VERB;shati;NOUN;lako;PRON;
2;Nilienda;VERB;na;ADV;Chuma;NOUN;
2;Nilijitahidi;VERB;kudaka;VERB;mpira;NOUN;
2;Nilikitafuta;VERB;katika;ADP;dari;NOUN;
2;Nilimsubiri;VERB;lakini;CONJ;hakufika;VERB;
2;Niliwasikia;VERB;wakibishana;VERB;tena;ADV;
2;Nimepata;VERB;nafuu;NOUN;sasa;ADV;
2;Ninajua;VERB;aliyesababisha;VERB;haya;PRON;
2;Ninapenda;VERB;kwenda;VERB;shuleni;NOUN;
2;Ninaugonga;VERB;mpira;NOUN;wangu;PRON;
2;Nipe;VERB;wazo;NOUN;jingine;ADJ;
2;Nitafanya;VERB;nini;DET;leo;ADV;
2;Njoo;VERB;tule;VERB;pamoja;ADV;
2;Pia;ADV;alidadisi;VERB;kifaru;NOUN;
2;Punda;NOUN;alimtazama;VERB;Fahali;NOUN;
2;Rangi;NOUN;za;CONJ;upinde;NOUN;
2;Siafu;NOUN;amwokoa;VERB;Njiwa;NOUN;
2;Sijui;VERB;kimeenda;VERB;wapi;NOUN;
2;Simba;NOUN;mmoja;ADJ;ananguruma;VERB;
2;Tuliangalia;VERB;kila;ADJ;mahali;NOUN;
2;Tulishuhudia;VERB;kila;ADJ;kitu;NOUN;
2;Uji;NOUN;uko;NOUN;tayari;ADV;
2;Uko;NOUN;juu;ADV;angani;NOUN;
2;Uko;NOUN;juu;ADV;sana;ADV;
2;Ulitabasamu;VERB;kwa;ADP;furaha;NOUN;
2;Unaweza;VERB;kuwaleta;VERB;wawili;ADJ;
2;Usiku;NOUN;unaingia;VERB;kijijini;NOUN;
2;wa;CONJ;babu;NOUN;yangu;PRON;
2;Wakakubaliana;VERB;kufanya;VERB;hivyo;PRON;
2;Wakaona;VERB;vumbi;NOUN;hewani;NOUN;
2;Waliishi;VERB;kwa;ADP;amani;NOUN;
2;Walikamatwa;VERB;na;ADV;polisi;NOUN;
2;Walikuwa;VERB;marafiki;NOUN;sana;ADV;
2;Walikuwa;VERB;tayari;ADV;wamechelewa;VERB;
2;Walikuwa;VERB;wamebeba;VERB;manati;NOUN;
2;Wanawake;NOUN;walikosa;VERB;kuni;NOUN;
2;Wangari;NOUN;alikuwa;VERB;mwerevu;NOUN;
2;Wangari;NOUN;alipenda;VERB;kusoma;VERB;
2;Wanyama;NOUN;wote;PRON;walishangaa;VERB;
2;Wanyama;NOUN;wote;PRON;walitaabika;VERB;
2;Wapi;NOUN;kigoe;NOUN;changu;PRON;
2;Watoto;NOUN;wa;CONJ;Nta;NOUN;
2;Wewe;PRON;ni;VERB;mjinga;NOUN;
2;Yeye;PRON;pia;ADV;anapumzika;VERB;
2;Yuko;NOUN;nadhifu;ADJ;sana;ADV;
2;Akai;VERB;hakuwa;VERB;na;ADV;viatu;NOUN;
2;Alifurahia;VERB;uhuru;NOUN;wa;CONJ;kucheza;VERB;
2;Aliishi;VERB;kwa;ADP;miaka;NOUN;mingi;ADJ;
2;Alikumbuka;VERB;kwao;PRON;nyumbani;NOUN;Afrika;NOUN;
2;Alikuwa;VERB;amekwama;VERB;kwenye;ADP;jiwe;NOUN;
2;Alikuwa;VERB;mtu;NOUN;wa;CONJ;kuogofya;VERB;
2;Alinipeleka;VERB;sokoni;NOUN;tukanunue;VERB;mboga;NOUN;
2;Alipenda;VERB;kuujua;VERB;ulimwengu;NOUN;zaidi;ADV;
2;Alitaka;VERB;kuoa;VERB;mke;NOUN;mwingine;ADJ;
2;Alitengeneza;VERB;kitanda;NOUN;kirefu;ADJ;sana;ADV;
2;Aliwaelekeza;VERB;wanyama;NOUN;hao;PRON;nyumbani;NOUN;
2;Aliyaweka;VERB;karibu;ADV;na;ADV;moto;NOUN;
2;Alizirai;VERB;kabla;ADP;kufika;VERB;nyumbani;NOUN;
2;Anapiga;VERB;meno;NOUN;yake;PRON;mswaki;NOUN;
2;Anashukuru;VERB;kwa;ADP;usiku;NOUN;uliopita;VERB;
2;Anavaa;VERB;sare;NOUN;ya;CONJ;shule;NOUN;
2;Anavaa;VERB;viatu;NOUN;vyake;PRON;vyeusi;ADJ;
2;Anaweza;VERB;kuwa;CONJ;ni;VERB;nani;DET;
2;Ataweza;VERB;kulivuta;VERB;jembe;NOUN;leo;ADV;
2;Basi;NOUN;kubwa;ADJ;la;CONJ;bluu;ADJ;
2;Dhoruba;NOUN;kubwa;ADJ;ilikuwa;VERB;inakuja;VERB;
2;Fahali;NOUN;huyo;PRON;hakutaka;VERB;kulima;VERB;
3;Asante;INT;sana;ADV;
3;Fisi;NOUN;alikuwa;VERB;wa;CONJ;mwisho;NOUN;
3;Fisi;NOUN;alikwenda;VERB;kwa;ADP;haraka;NOUN;
3;Ghafla;ADV;alikutana;VERB;na;ADV;Simba;NOUN;
3;Hadi;ADP;anapohisi;VERB;njaa;NOUN;tena;ADV;
3;Hapa;PRON;nimesimama;VERB;kwenye;ADP;mstari;NOUN;
3;Hapendi;VERB;ugomvi;NOUN;wala;VERB;vita;NOUN;
3;Hata;ADV;hivyo;PRON;wenyewe;PRON;hawakumsikiza;VERB;
3;Hawa;PRON;ni;VERB;walimu;NOUN;wangu;PRON;
3;Hebu;INT;nikueleze;VERB;kuhusu;ADP;mtende;NOUN;
3;Hiyo;PRON;sio;ADV;sauti;NOUN;yake;PRON;
3;Huu;PRON;ni;VERB;mpira;NOUN;wangu;PRON;
3;Ilikuwa;VERB;siku;NOUN;ya;CONJ;soko;NOUN;
3;inaishi;VERB;Msitu;NOUN;wa;CONJ;Mbali;ADV;
3;Jina;NOUN;langu;PRON;ni;VERB;Ndalo;NOUN;
3;Jioni;NOUN;alikuwa;VERB;amechoka;VERB;sana;ADV;
3;Kesho;ADV;yake;PRON;alipata;VERB;ukakamavu;NOUN;
3;Kiki;NOUN;pia;ADV;alikuwa;VERB;ameshikwa;VERB;
3;Kila;ADJ;mtu;NOUN;alikuwa;VERB;amenuna;VERB;
3;Kima;NOUN;apoteza;VERB;mkia;NOUN;wake;PRON;
3;Kima;NOUN;hakujua;VERB;lililokuwa;VERB;likiendelea;VERB;
3;Kima;NOUN;hakuweza;VERB;kuvumilia;VERB;kichapo;VERB;
3;Kuku;NOUN;hutaga;VERB;mayai;NOUN;mengi;ADJ;
3;Kuna;NOUN;rafiki;NOUN;yangu;PRON;Tumi;NOUN;
3;Kuna;NOUN;upepo;NOUN;mzuri;ADJ;huko;PRON;
3;Kwa;ADP;sababu;NOUN;hiyo;PRON;walitoroka;VERB;
3;Labda;ADV;ilikuwa;VERB;imenaswa;VERB;mtini;NOUN;
3;Lakini;CONJ;hakuwaona;VERB;mbwa;NOUN;wake;PRON;
3;Lakini;CONJ;tunda;NOUN;moja;ADJ;halikutosha;VERB;
3;Lilibadilika;VERB;rangi;NOUN;ya;CONJ;bluu;ADJ;
3;Mama;NOUN;na;CONJ;bibi;NOUN;wanapika;VERB;
3;Mamangu;NOUN;anaanza;VERB;kuchoka;VERB;sasa;ADV;
3;Mamba;NOUN;ana;VERB;meno;NOUN;makali;ADJ;
3;Mara;ADV;lori;NOUN;liliigonga;VERB;gari;NOUN;
3;Maua;NOUN;yanadondoka;VERB;kutoka;ADP;mtini;NOUN;
3;Mimi;PRON;hunywa;VERB;maziwa;NOUN;mengi;ADJ;
3;Mimi;PRON;hupenda;VERB;kusoma;VERB;hadithi;NOUN;
3;Mimi;PRON;na;CONJ;familia;NOUN;yangu;PRON;
3;Mimi;PRON;ni;VERB;mdogo;ADJ;sana;ADV;
3;Mimi;PRON;nilikuwa;VERB;bado;ADV;ninazunguka;VERB;
3;Mkulima;NOUN;alimpeleka;VERB;Punda;NOUN;shambani;NOUN;
3;Mmoja;ADJ;wao;PRON;aliishi;VERB;nyikani;NOUN;
3;Moshi;NOUN;ulijaa;VERB;chumbani;NOUN;mwote;VERB;
3;Mpira;NOUN;wangu;PRON;umekwama;VERB;mtini;NOUN;
3;Msichana;NOUN;huyo;PRON;aliitwa;VERB;Wangari;NOUN;
3;Mtoto;NOUN;alicheza;VERB;na;CONJ;kucheka;VERB;
3;Mtoto;NOUN;wa;CONJ;Tembo;NOUN;Mdadisi;NOUN;
3;Mwishowe;ADV;akafika;VERB;kwa;ADP;Trevor;NOUN;
3;Na;CONJ;usiku;NOUN;ukiingia;VERB;tutapumzika;VERB;
3;Nadhani;VERB;alivinunua;VERB;mjini;NOUN;leo;ADV;
3;Nataka;VERB;kujua;VERB;vingine;ADJ;zaidi;ADV;
3;Nataka;VERB;kupumzika;VERB;tena;ADV;kesho;ADV;
3;Ngozi;NOUN;yake;PRON;ilijaa;VERB;vipele;NOUN;
3;Ni;VERB;nani;DET;anamwogopa;VERB;simba;NOUN;
3;Ni;VERB;rangi;NOUN;niipendayo;VERB;zaidi;ADV;
3;Nilianza;VERB;kulia;VERB;nikitaka;VERB;kumfuata;VERB;
3;Nilifanya;VERB;kazi;NOUN;mchana;NOUN;kutwa;ADV;
3;Nilifanya;VERB;kazi;NOUN;siku;NOUN;nzima;ADJ;
3;Nilikitafuta;VERB;chini;NOUN;ya;CONJ;kitanda;NOUN;
3;Nilikitafuta;VERB;juu;ADV;ya;CONJ;kabati;NOUN;
3;Nilikitafuta;VERB;ndani;ADV;ya;CONJ;sanduku;NOUN;
3;Nilikitafuta;VERB;nyuma;NOUN;ya;CONJ;mlango;NOUN;
3;Nilimtafuta;VERB;Muthoni;NOUN;kila;ADJ;mahali;NOUN;
3;Nilipotulia;VERB;nilitazama;VERB;mahali;NOUN;nilipokuwa;VERB;
3;Ninajua;VERB;aliyesababisha;VERB;ukatili;NOUN;huu;PRON;
3;Ninajua;VERB;anayesababisha;VERB;haya;NOUN;yote;PRON;
3;Ninajua;VERB;anayesababisha;VERB;hili;PRON;kutendeka;VERB;
3;Ninasubiri;VERB;teksi;NOUN;na;CONJ;mamangu;NOUN;
3;Ninaugonga;VERB;mpira;NOUN;wangu;PRON;mwekundu;ADJ;
3;Ningependa;VERB;umlete;VERB;mtoto;NOUN;msichana;NOUN;
3;Nitacheza;VERB;naye;PRON;akiwa;VERB;mkubwa;ADJ;
3;Njiwa;NOUN;Mweupe;ADJ;alishtuka;VERB;akaondoka;VERB;
3;Nyati;NOUN;na;CONJ;Ndovu;NOUN;walivutana;VERB;
3;Nyuki;NOUN;hawakufurahia;VERB;kitendo;NOUN;hicho;PRON;
3;Nyuki;NOUN;walimfuata;VERB;wakiendelea;VERB;kumuuma;VERB;
3;Panya;NOUN;ni;VERB;wanyama;NOUN;hatari;NOUN;
3;Pendo;NOUN;hutupa;VERB;maziwa;NOUN;mengi;ADJ;
3;Sasa;ADV;amezeeka;VERB;amekuwa;VERB;mnyonge;NOUN;
3;Sasa;ADV;hivi;ADV;ni;VERB;usiku;NOUN;
3;Sayari;NOUN;Jua;NOUN;ya;CONJ;Saba;NOUN;
3;Siafu;NOUN;Mdogo;ADJ;alipata;VERB;wazo;NOUN;
4;Asante;INT;sana;ADV;
4;Sikiliza;VERB;nina;VERB;wazo;NOUN;nzuri;ADJ;
4;Siku;NOUN;ambayo;PRON;Jua;NOUN;lilipotea;VERB;
4;Siku;NOUN;ikiisha;VERB;usiku;NOUN;hufuata;VERB;
4;Siku;NOUN;ilipokwisha;VERB;waliongea;VERB;pamoja;ADV;
4;Siku;NOUN;iliyofuata;VERB;walikutana;VERB;tena;ADV;
4;Siku;NOUN;moja;ADJ;tamaa;NOUN;ilimzidi;VERB;
4;Sitaki;VERB;kuifanya;VERB;tena;ADV;kesho;ADV;
4;Siwezi;VERB;tena;ADV;kuona;VERB;sawasawa;ADV;
4;Teksi;NOUN;yaja;VERB;kwa;ADP;haraka;NOUN;
4;Tembo;NOUN;ana;VERB;mkonga;NOUN;mrefu;ADJ;
4;Tuliangalia;VERB;chini;NOUN;ya;CONJ;miti;NOUN;
4;Tuliangalia;VERB;juu;ADV;ya;CONJ;vichaka;NOUN;
4;Tulifanya;VERB;kila;ADJ;kitu;NOUN;pamoja;ADV;
4;Tulikimbia;VERB;nje;ADV;ya;CONJ;nyumba;NOUN;
4;Tulikuwa;VERB;tumechafuka;VERB;kweli;ADV;kweli;ADV;
4;Tulimkuta;VERB;bibi;NOUN;amekasirika;VERB;mno;ADV;
4;Tuna;NOUN;jogoo;NOUN;wawili;ADJ;nyumbani;NOUN;
4;Tunakula;VERB;matunda;NOUN;ya;CONJ;mtende;NOUN;
4;Tunakula;VERB;vyakula;NOUN;vingi;ADJ;mno;ADV;
4;Tunao;NOUN;pia;ADV;kuku;NOUN;wengi;ADJ;
4;Tunatumia;VERB;nafaka;NOUN;zake;PRON;kupika;VERB;
4;Tutakuwa;VERB;nyumbani;NOUN;hivi;PRON;karibuni;ADV;
4;Ukiangalia;VERB;nyuma;ADV;usiku;NOUN;utapotea;VERB;
4;Uko;NOUN;juu;ADV;ya;CONJ;mwezi;NOUN;
4;Umande;NOUN;wote;PRON;ulikuwa;VERB;umekauka;VERB;
4;Unadhani;VERB;jua;NOUN;linahitaji;VERB;kofia;NOUN;
4;Upepo;NOUN;huo;PRON;ulikuwa;VERB;mkali;ADJ;
4;Utaweza;VERB;kujisomea;VERB;hadithi;NOUN;hii;PRON;
4;wa;CONJ;mpwa;NOUN;wa;CONJ;mjukuu;NOUN;
4;Wakaabiri;VERB;na;CONJ;kuanza;VERB;safari;NOUN;
4;Wakati;NOUN;wa;CONJ;kulala;VERB;ulifika;VERB;
4;Walifurahia;VERB;kula;VERB;chajio;NOUN;pamoja;ADV;
4;Walimshika;VERB;na;CONJ;kuanza;VERB;kumpiga;VERB;
4;Walipoamka;VERB;walifanya;VERB;kazi;NOUN;zao;PRON;
4;Walishiriki;VERB;mambo;NOUN;mengi;ADJ;pamoja;ADV;
4;Walitembea;VERB;kwa;ADP;muda;NOUN;mrefu;ADJ;
4;Waliunda;VERB;mlango;NOUN;wenye;PRON;nguvu;NOUN;
4;Wangari;NOUN;alikuwa;VERB;amefanya;VERB;bidii;NOUN;
4;Wao;PRON;hula;NOUN;namna;NOUN;gani;DET;
4;Watoto;NOUN;hawa;PRON;walipendana;VERB;sana;ADV;
4;Watoto;NOUN;walikuwa;VERB;na;ADV;njaa;NOUN;
4;Watu;NOUN;wengi;ADJ;walikuwa;VERB;maskini;NOUN;
4;Wavulana;NOUN;hao;PRON;walitegemea;VERB;kuombaomba;VERB;
4;Zama;NOUN;anajitayarisha;VERB;kwenda;VERB;shule;NOUN;
4;Akai;VERB;alimwomba;VERB;mamake;NOUN;amnunulie;VERB;viatu;NOUN;
4;Alienda;VERB;na;ADV;ndugu;NOUN;yangu;PRON;mjini;NOUN;
4;Alienda;VERB;na;ADV;watoto;NOUN;wake;PRON;kuogelea;VERB;
4;Alifanya;VERB;kazi;NOUN;zote;PRON;peke;ADV;yake;PRON;
4;Alifanya;VERB;mkutano;NOUN;na;CONJ;wanyama;NOUN;wote;PRON;
4;Alifanya;VERB;vile;ADV;vile;ADV;siku;NOUN;iliyofuata;VERB;
4;Aligundua;VERB;kwamba;CONJ;alikuwa;VERB;amempoteza;VERB;bintiye;NOUN;
4;Alihisi;VERB;giza;NOUN;likimfuata;VERB;nyuma;ADV;yake;PRON;
4;Alihisi;VERB;kwamba;CONJ;hangeishi;VERB;bila;ADP;mkewe;NOUN;
4;Alikuwa;VERB;amezungumza;VERB;na;CONJ;wenye;PRON;shamba;NOUN;
4;Alikuwa;VERB;mgonjwa;NOUN;mara;ADV;kwa;ADP;mara;NOUN;
4;Alimfunga;VERB;jembe;NOUN;na;CONJ;kuanza;VERB;kumcharaza;VERB;
4;Alimwacha;VERB;mtoto;NOUN;aichezee;VERB;mikufu;NOUN;hiyo;PRON;
4;Alimwambia;VERB;kuwa;CONJ;maisha;NOUN;yangekuwa;VERB;bora;ADV;
4;Alipanda;VERB;bustani;NOUN;ndogo;ADJ;ya;CONJ;maua;NOUN;
4;Alipanda;VERB;bustani;NOUN;ndogo;ADJ;ya;CONJ;mbaazi;NOUN;
4;Alipata;VERB;mti;NOUN;uliojaa;VERB;matunda;NOUN;mabivu;ADJ;
4;Alipendwa;VERB;na;CONJ;alipenda;VERB;kila;ADJ;mtu;NOUN;
4;Alipofika;VERB;kijijini;NOUN;kwao;PRON;wanakijiji;NOUN;waliogopa;VERB;
4;Alipopata;VERB;nafuu;NOUN;Rahim;NOUN;alituomba;VERB;msamaha;NOUN;
4;Alisomea;VERB;mimea;NOUN;na;CONJ;jinsi;ADV;inavyokua;VERB;
4;Alitaka;VERB;wafurahi;VERB;na;ADV;wawe;NOUN;huru;ADJ;
4;Alitengeneza;VERB;fremu;NOUN;refu;ADJ;za;CONJ;mlango;NOUN;
4;Alivutwa;VERB;pande;NOUN;tatu;ADJ;mara;NOUN;moja;ADJ;
4;Aliwazia;VERB;tu;ADV;viatu;NOUN;vyake;PRON;vipya;ADJ;
4;Asubuhi;NOUN;iliyofuata;VERB;Fahali;NOUN;alilala;VERB;chini;ADV;
4;Baadaye;ADV;Rahim;NOUN;alipata;VERB;adhabu;NOUN;asiyoitarajia;VERB;
4;Baadaye;ADV;tulioga;VERB;na;CONJ;kuwa;CONJ;wasafi;VERB;
4;Baba;NOUN;na;CONJ;mjomba;NOUN;wanarekebisha;VERB;gari;NOUN;
4;Baisikeli;NOUN;yake;PRON;ilikuwa;VERB;fupi;ADJ;mno;ADV;
4;Basi;NOUN;lilikuwa;VERB;linakuja;VERB;kwa;ADP;kasi;NOUN;
4;Bi;NOUN;Simu;NOUN;hupenda;VERB;watu;NOUN;kufurahi;VERB;
4;Chakula;NOUN;cha;CONJ;kuchomwa;VERB;ni;VERB;kitamu;ADJ;
4;Dereva;NOUN;wa;CONJ;lori;NOUN;hakuwa;VERB;mwangalifu;NOUN;
4;Fisi;NOUN;na;CONJ;Kobe;NOUN;walikuwa;VERB;marafiki;NOUN;
4;Fugo;NOUN;walitaka;VERB;kujilimia;VERB;mashimo;NOUN;yao;PRON;
5;Asante;INT;sana;ADV;
5;Gamba;NOUN;lake;PRON;jipya;ADJ;lingeweza;VERB;kumkinga;VERB;
5;Gari;NOUN;la;CONJ;moshi;NOUN;linafika;VERB;kituoni;NOUN;
5;Hamu;NOUN;ya;CONJ;kuvaa;VERB;viatu;NOUN;alizidi;VERB;
5;Hutaweza;VERB;kuzilipia;VERB;buibui;NOUN;mdogo;ADJ;wee;INT;
5;Huu;PRON;mpira;NOUN;wangu;PRON;ni;VERB;mwekundu;ADJ;
5;Huwezi;VERB;kubadili;VERB;nia;NOUN;yako;PRON;sasa;ADV;
5;Iko;NOUN;katika;ADP;Kaunti;NOUN;ya;CONJ;Turkana;NOUN;
5;Ilikuwa;VERB;shida;NOUN;kucheza;VERB;bila;ADP;viatu;NOUN;
5;Ilikuwa;VERB;siku;NOUN;yenye;PRON;joto;NOUN;jingi;ADJ;
5;Jembe;NOUN;lake;PRON;lilikuwa;VERB;fupi;ADJ;mno;ADV;
5;Joto;NOUN;lilipokuwa;VERB;kali;NOUN;Musa;NOUN;aliyeyuka;VERB;
5;Kichwa;NOUN;pekee;ADV;kilibaki;VERB;kikaendelea;VERB;kutembea;VERB;
5;Kila;ADJ;siku;NOUN;ni;VERB;mbaya;NOUN;kwako;PRON;
5;Kitanda;NOUN;chake;PRON;kilikuwa;VERB;kifupi;ADJ;mno;ADV;
5;Kobe;NOUN;aligutuka;VERB;na;CONJ;kuanguka;VERB;chini;NOUN;
5;Kobe;NOUN;alikula;VERB;akala;VERB;na;CONJ;akala;VERB;
5;Kukawa;VERB;na;ADV;mwangaza;NOUN;kila;ADJ;mahali;NOUN;
5;Kwa;ADP;hivyo;PRON;alikimbilia;VERB;kwenye;ADP;shimo;NOUN;
5;Kwani;CONJ;hujawahi;VERB;kuona;VERB;usiku;NOUN;tena;ADV;
5;Labda;ADV;huyu;PRON;ndiye;ADV;mke;NOUN;wake;PRON;
5;Lakini;CONJ;ngamia;NOUN;ni;VERB;muhimu;ADJ;mno;ADV;
5;Lakini;CONJ;sayari;NOUN;jua;NOUN;ilikataa;VERB;kumsikiliza;VERB;
5;Lakini;CONJ;tulikuwa;VERB;bado;ADV;tunahisi;VERB;joto;NOUN;
5;Magoli;NOUN;yake;PRON;yalikuwa;VERB;mawe;NOUN;makubwa;ADJ;
5;Maisha;NOUN;ya;CONJ;mtaani;NOUN;yalikuwa;VERB;magumu;ADJ;
5;Majirani;NOUN;walimpelekea;VERB;maziwa;NOUN;kutoka;ADP;dukani;NOUN;
5;Mama;NOUN;Jua;NOUN;alimtembelea;VERB;dadake;NOUN;Mwezi;NOUN;
5;Mama;NOUN;Jua;NOUN;alipoondoka;VERB;Milima;NOUN;ilihuzunika;VERB;
5;Mamangu;NOUN;alipalilia;VERB;bustani;NOUN;zote;PRON;mbili;ADJ;
5;Mamboleo;ADJ;aliziunganisha;VERB;sehemu;NOUN;hizo;PRON;tofauti;NOUN;
5;Mara;ADV;akasikia;VERB;mngurumo;NOUN;wa;CONJ;mawimbi;NOUN;
5;Mara;ADV;mlango;NOUN;wa;CONJ;chumba;NOUN;ukafunguka;VERB;
5;Mara;NOUN;nyingi;ADJ;alitaka;VERB;kukata;VERB;tamaa;NOUN;
5;Mbwa;NOUN;alikutana;VERB;na;ADV;Mamba;NOUN;mtoni;NOUN;
5;Mhuni;NOUN;aliyenipa;VERB;chakula;NOUN;hakufurahia;VERB;walivyofanya;VERB;
5;Miguu;NOUN;na;CONJ;mikono;NOUN;yake;PRON;ilidondoka;VERB;
5;Miguu;NOUN;yake;PRON;ilivutwa;VERB;ikawa;VERB;myembamba;ADJ;
5;Mimi;PRON;hupenda;VERB;mpira;NOUN;wa;CONJ;miguu;NOUN;
5;Mimi;PRON;na;CONJ;Chuma;NOUN;tunapendana;VERB;sana;ADV;
5;Mito;NOUN;ilianza;VERB;tena;ADV;kupitisha;VERB;maji;NOUN;
5;Miwa;NOUN;ni;VERB;rangi;NOUN;ya;CONJ;kijani;NOUN;
5;Mkewe;NOUN;alipoibiwa;VERB;mzee;NOUN;alihuzunika;VERB;sana;ADV;
5;Mkoba;NOUN;mkubwa;ADJ;ulikuwa;VERB;karibu;ADV;nalo;PRON;
