k,kitongoji,kitongoji
k,kitu,kitu
k,kitubio,kitubio
k,kitufe,kitufe
k,kitunguu,kitunguu
k,kituo,kituo
k,kiumbe,kiumbe
k,kiuno,kiuno
k,kiwanda,kiwanda
k,kizuizi,kizuizi
k,klabu,klabu
k,kliniki,kliniki
k,kobe,kobe
k,kocha,kocha
k,kodi,kodi
k,kofia,kofia
k,kolabo,kolabo
k,komamanga,komamanga
k,komba,komba
k,kona,kona
k,konda,konda
k,kondakta,kondakta
k,kondoo,kondoo
k,koo,koo
k,kope,kope
k,kopi,kopi
k,kosa,kosa
k,koti,koti
k,krismasi,krismasi
k,kucha,kucha
k,kuiga,kuiga
k,kujivinjari,kujivinjari
k,kuku,kuku
k,kukuza,kukuza
k,kumi,kumi
k,kuna,kuna
k,kunguni,kunguni
k,kunguru,kunguru
k,kuni,kuni
k,kuoa,kuoa
k,kupe,kupe
k,kura,kura
k,kuro,kuro
k,kusisimua,kusisimua
k,kusudio,kusudio
k,kuta,kuta
k,kutu,kutu
k,kuvimba,kuvimba
k,kwanga,kwanga
k,kwanza,kwanza
k,kwaya,kwaya
l,laana,laana
l,lango,lango
l,lawama,lawama
l,lazima,lazima
l,leja,leja
l,lengo,lengo
l,lenzi,lenzi
l,leo,leo
l,ligi,ligi
m,macho,macho
m,machozi,machozi
m,machungwa,machungwa
m,madaktari,madaktari
m,madarasa,madarasa
m,madereva,madereva
m,madini,madini
m,madiwani,madiwani
m,maembe,maembe
m,mafunzo,mafunzo
m,mafuta,mafuta
m,magamba,magamba
m,magari,magari
m,magodoro,magodoro
m,magonjwa,magonjwa
m,magoti,magoti
m,mahabusu,mahabusu
m,mahakama,mahakama
m,mahakimu,mahakimu
m,maharagwe,maharagwe
m,mahindi,mahindi
m,mahojiano,mahojiano
m,maiti,maiti
m,majambazi,majambazi
m,majani,majani
m,majaribio,majaribio
m,majengo,majengo
m,majeshi,majeshi
m,maji,maji
m,majibu,majibu
m,majimaji,majimaji
m,majimakuu,majimakuu
m,majina,majina
m,majirani,majirani
m,majivu,majivu
m,majukumu,majukumu
m,makala,makala
m,makampuni,makampuni
m,makao,makao
m,makaratasi,makaratasi
m,makasi,makasi
m,makini,makini
m,makocha,makocha
m,makosa,makosa
m,maktaba,maktaba
m,makusudi,makusudi
m,malenga,malenga
m,malengo,malengo
m,mali,mali
m,malkia,malkia
m,mama,mama
m,mamba,mamba
m,mambo,mambo
m,mamlaka,mamlaka
m,mamluki,mamluki
m,mananasi,mananasi
m,maneno,maneno
m,manjano,manjano
m,manufaa,manufaa
m,manyunyu,manyunyu
m,maombi,maombi
m,maoni,maoni
m,maonyesho,maonyesho
m,mapaja,mapaja
m,mapapai,mapapai
m,mapato,mapato
m,mapendekezo,mapendekezo
m,mapinduzi,mapinduzi
m,mapua,mapua
m,marafiki,marafiki
m,marekebisho,marekebisho
m,masaa,masaa
m,masafa,masafa
m,masaibu,masaibu
m,mashabiki,mashabiki
m,mashairi,mashairi
m,mashimo,mashimo
m,mashindano,mashindano
m,mashine,mashine
m,mashirika,mashirika
m,mashtaka,mashtaka
m,masikio,masikio
m,maskini,maskini
m,masoko,masoko
m,masomo,masomo
m,maswali,maswali
m,mataifa,mataifa
m,matakwa,matakwa
m,matamshi,matamshi
m,matawi,matawi
m,matokeo,matokeo
m,matukio,matukio
m,matumizi,matumizi
m,matunda,matunda
m,matusi,matusi
m,maua,maua
m,mauzo,mauzo
m,mavazi,mavazi
m,mavi,mavi
m,mawasiliano,mawasiliano
m,mawaziri,mawaziri
m,mawimbi,mawimbi
m,mawingu,mawingu
m,maya,maya
m,mayai,mayai
m,mazingira,mazingira
m,maziwa,maziwa
m,mazoezi,mazoezi
m,mazungumzo,mazungumzo
m,mbano,mbano
m,mbao,mbao
m,mbegu,mbegu
m,mbili,mbili
m,mbio,mbio
m,mboga,mboga
m,mboni,mboni
m,mbuni,mbuni
m,mbuzi,mbuzi
m,mbwa,mbwa
m,mbweha,mbweha
m,mchanga,mchanga
m,mchanganyiko,mchanganyiko
m,mchango,mchango
m,mchele,mchele
m,mcheshi,mcheshi
m,mchezaji,mchezaji
m,mchezo,mchezo
m,mchochezi,mchochezi
m,mchoyo,mchoyo
m,mchungaji,mchungaji
m,mchunguzi,mchunguzi
m,mchuzi,mchuzi
m,mchwa,mchwa
m,mdahalo,mdahalo
m,mdomo,mdomo
m,mechi,mechi
m,meneja,meneja
m,mengi,mengi
m,meno,meno
m,meya,meya
m,meza,meza
m,mfalme,mfalme
m,mfano,mfano
m,mfanyikazi,mfanyikazi
m,mfereji,mfereji
m,mfuko,mfuko
m,mfumo,mfumo
m,mfupa,mfupa
m,mganga,mganga
m,mgomo,mgomo
m,mgongo,mgongo
m,mguu,mguu
m,mhalifu,mhalifu
m,mhenga,mhenga
m,mia,mia
m,miaka,miaka
m,michango,michango
m,michezo,michezo
m,michuano,michuano
m,miezi,miezi
m,mifano,mifano
m,mifugo,mifugo
m,mifuko,mifuko
m,mifupa,mifupa
m,migongo,migongo
m,miiba,miiba
m,miili,miili
m,mikate,mikate
m,mikono,mikono
m,mikopo,mikopo
m,milango,milango
m,milele,milele
m,milima,milima
m,mimba,mimba
m,mimea,mimea
m,mioyo,mioyo
m,mipaka,mipaka
m,miraba,miraba
m,mishahara,mishahara
m,mishale,mishale
m,misingi,misingi
m,misitu,misitu
m,mistari,mistari
m,mita,mita
m,mitaa,mitaa
m,mitego,mitego
m,miti,miti
m,mitihani,mitihani
m,mito,mito
m,miwa,miwa
m,miwani,miwani
m,mizani,mizani
m,mizizi,mizizi
m,mji,mji
m,mjukuu,mjukuu
m,mkahawa,mkahawa
m,mkate,mkate
m,mkazi,mkazi
m,mkebe,mkebe
m,mkeka,mkeka
m,mkia,mkia
m,mkokoteni,mkokoteni
m,mkondo,mkondo
m,mkopo,mkopo
m,mkubwa,mkubwa
m,mkufu,mkufu
m,mkufunzi,mkufunzi
m,mkunjo,mkunjo
m,mkurugenzi,mkurugenzi
m,mlafi,mlafi
m,mlango,mlango
m,mlanguzi,mlanguzi
m,mlevi,mlevi
m,mlezi,mlezi
m,mlima,mlima
m,mlinzi,mlinzi
m,mmea,mmea
m,mnazi,mnazi
m,mnyama,mnyama
m,moja,moja
m,moshi,moshi
m,moto,moto
m,motokaa,motokaa
m,moyo,moyo
m,mpaka,mpaka
m,mpangilio,mpangilio
m,mpenzi,mpenzi
m,mpepea,mpepea
m,mpilipili,mpilipili
m,mpinzani,mpinzani
m,mpishi,mpishi
m,mraba,mraba
m,mratibu,mratibu
m,mrembo,mrembo
m,mrija,mrija
m,msaada,msaada
m,msafiri,msafiri
m,msaidizi,msaidizi
m,msalaba,msalaba
m,msambamba,msambamba
m,msanii,msanii
m,msemaji,msemaji
m,msemo,msemo
m,mshahara,mshahara
m,mshale,mshale
m,mshindani,mshindani
m,mshindi,mshindi
m,mshipa,mshipa
m,mshirikina,mshirikina
m,mshtaki,mshtaki
m,mshtakiwa,mshtakiwa
m,mshtuko,mshtuko
m,mshukiwa,mshukiwa
m,msichana,msichana
m,msimamizi,msimamizi
m,msimamo,msimamo
m,msimu,msimu
m,msitu,msitu
m,msomaji,msomaji
m,mstari,mstari
m,mstatili,mstatili
m,msuli,msuli
m,mtaa,mtaa
m,mtalii,mtalii
m,mtandao,mtandao
m,mtangazaji,mtangazaji
m,mtazamaji,mtazamaji
m,mtazamo,mtazamo
m,mtego,mtego
m,mteja,mteja
m,mteremko,mteremko
m,mtetezi,mtetezi
m,mti,mti
m,mtihani,mtihani
m,mtiifu,mtiifu
m,mto,mto
m,mtoto,mtoto
m,mtu,mtu
m,mtumbwi,mtumbwi
m,mtumishi,mtumishi
m,mtungi,mtungi
m,muda,muda
m,mudu,mudu
m,mume,mume
m,muuguzi,muuguzi
m,mviringo,mviringo
m,mvua,mvua
m,mvuke,mvuke
m,mvulana,mvulana
m,mvuvi,mvuvi
m,mwafaka,mwafaka
m,mwaga,mwaga
m,mwajiri,mwajiri
m,mwajiriwa,mwajiriwa
m,mwaka,mwaka
m,mwalimu,mwalimu
m,mwanachama,mwanachama
m,mwanafunzi,mwanafunzi
m,mwanamke,mwanamke
m,mwanamume,mwanamume
m,mwanamuziki,mwanamuziki
m,mwananchi,mwananchi
m,mwandamizi,mwandamizi
m,mwandishi,mwandishi
m,mwavuli,mwavuli
m,mwelekeo,mwelekeo
m,mwelekezi,mwelekezi
m,mwera,mwera
m,mwezi,mwezi
m,mwiba,mwiba
m,mwili,mwili
m,mwindaji,mwindaji
m,mwinyi,mwinyi
m,mwisho,mwisho
m,mwitu,mwitu
m,mwongo,mwongo
m,mzambarau,mzambarau
m,mzazi,mzazi
m,mzee,mzee
m,mzigo,mzigo
m,mzinga,mzinga
m,mzizi,mzizi
n,nafasi,nafasi
n,nafuu,nafuu
n,nakala,nakala
n,nanga,nanga
n,ndege,ndege
n,ndogo,ndogo
n,ndovu,ndovu
n,nene,nene
n,ngamia,ngamia
n,ngazi,ngazi
n,ngoma,ngoma
n,ngumi,ngumi
n,nguo,nguo
n,nguvu,nguvu
n,njaa,njaa
n,nje,nje
n,njia,njia
n,nne,nne
n,noti,noti
n,novemba,novemba
n,nundu,nundu
n,nusu,nusu
n,nyama,nyama
n,nyani,nyani
n,nyanya,nyanya
n,nyasi,nyasi
n,nyati,nyati
n,nyoka,nyoka
n,nyota,nyota
n,nyumba,nyumba
n,nyundo,nyundo
n,nywele,nywele
n,nzuri,nzuri
o,ofisa,ofisa
o,oktoba,oktoba
o,ombi,ombi
o,ongeza,ongeza
p,paa,paa
p,paka,paka
p,pakiti,pakiti
p,pamba,pamba
p,pana,pana
p,panya,panya
p,papa,papa
p,pato,pato
p,pedi,pedi
p,pembe,pembe
p,picha,picha
p,pointi,pointi
p,pole,pole
p,polisi,polisi
p,povu,povu
p,pua,pua
p,punda,punda
p,pundamilia,pundamilia
p,pupa,pupa
p,pwani,pwani
r,rafiki,rafiki
r,rai,rai
r,rais,rais
r,rekodi,rekodi
r,riadha,riadha
r,riwaya,riwaya
r,robo,robo
r,rubani,rubani
s,saa,saa
s,saba,saba
s,sabini,sabini
s,sabuni,sabuni
s,safi,safi
s,safu,safu
s,sahani,sahani
s,sakafu,sakafu
s,samaki,samaki
s,sarafu,sarafu
s,sayansi,sayansi
s,sehemu,sehemu
s,sekta,sekta
s,septemba,septemba
s,seremala,seremala
s,serikali,serikali
s,shaba,shaba
s,sherehe,sherehe
s,sheria,sheria
s,shimo,shimo
s,shingo,shingo
s,shughuli,shughuli
s,shule,shule
s,siasa,siasa
s,sikio,sikio
s,siku,siku
s,silaha,silaha
s,simba,simba
s,simu,simu
s,sita,sita
s,sitini,sitini
s,soko,soko
s,sokwe,sokwe
s,spidi,spidi
s,sukari,sukari
s,sura,sura
s,suruali,suruali
s,suti,suti
s,swala,swala
s,swali,swali
t,taaluma,taaluma
t,taarifa,taarifa
t,tai,tai
t,taji,taji
t,tajiri,tajiri
t,taka,taka
t,takwimu,takwimu
t,tamasha,tamasha
t,tambaa,tambaa
t,tamko,tamko
t,tano,tano
t,taratibu,taratibu
t,taswira,taswira
t,tatu,tatu
t,tausi,tausi
t,tawi,tawi
t,teksi,teksi
t,televisheni,televisheni
t,tendo,tendo
t,thelathini,thelathini
t,themanini,themanini
t,timu,timu
t,tisa,tisa
t,tisini,tisini
t,toka,toka
t,tone,tone
t,trafiki,trafiki
t,tukio,tukio
t,tumbo,tumbo
t,tunda,tunda
t,tuzo,tuzo
t,twiga,twiga
u,ua,ua
u,uchafu,uchafu
u,uchaguzi,uchaguzi
u,uchovu,uchovu
u,ufa,ufa
u,ugonjwa,ugonjwa
u,uhai,uhai
u,ujana,ujana
u,ujasiri,ujasiri
u,uji,uji
u,ukaguzi,ukaguzi
u,ukuaji,ukuaji
u,ukuta,ukuta
u,ulimi,ulimi
u,ulimwengu,ulimwengu
u,ulinzi,ulinzi
u,uma,uma
u,umasikini,umasikini
u,umbali,umbali
u,umeme,umeme
u,umma,umma
u,umoja,umoja
u,umuhimu,umuhimu
u,upana,upana
u,upande,upande
u,upele,upele
u,upimaji,upimaji
u,upweke,upweke
u,urafiki,urafiki
u,usafi,usafi
u,usafiri,usafiri
u,usalama,usalama
u,usawa,usawa
u,ushindi,ushindi
u,ushirika,ushirika
u,usimamizi,usimamizi
u,utafiti,utafiti
u,utani,utani
u,utatuzi,utatuzi
u,utawala,utawala
u,uti,uti
u,utupu,utupu
u,uuguzi,uuguzi
u,uvuguvugu,uvuguvugu
u,uvuvi,uvuvi
u,uwanja,uwanja
u,uwekezaji,uwekezaji
u,uzazi,uzazi
u,uzee,uzee
u,uzembe,uzembe
u,uzi,uzi
u,uzito,uzito
v,viatu,viatu
v,viazi,viazi
v,vifo,vifo
v,vikombe,vikombe
v,vikundi,vikundi
v,vikwazo,vikwazo
v,vilema,vilema
v,vipimo,vipimo
v,vipuli,vipuli
v,virusi,virusi
v,visiwa,visiwa
v,vita,vita
v,vitabu,vitabu
v,viti,viti
v,vyakula,vyakula
v,vyama,vyama
v,vyombo,vyombo
v,vyumba,vyumba
v,vyura,vyura
w,waajiri,waajiri
w,waandishi,waandishi
w,wachezaji,wachezaji
w,wafu,wafu
w,wajibu,wajibu
w,wakili,wakili
w,wakurugenzi,wakurugenzi
w,wakuu,wakuu
w,walezi,walezi
w,walimu,walimu
w,walinzi,walinzi
w,wanafunzi,wanafunzi
w,wanasheria,wanasheria
w,wanaume,wanaume
w,wanawake,wanawake
w,wanyama,wanyama
w,wapenzi,wapenzi
w,wapinzani,wapinzani
w,warsha,warsha
w,wasanii,wasanii
w,washindi,washindi
w,washiriki,washiriki
w,wasichana,wasichana
w,wasimamizi,wasimamizi
w,wasiwasi,wasiwasi
w,watawala,watawala
w,wateja,wateja
w,watetezi,watetezi
w,watoto,watoto
w,watu,watu
w,watumishi,watumishi
w,wavu,wavu
w,wavulana,wavulana
w,wavuvi,wavuvi
w,waya,waya
w,wazazi,wazazi
w,wazi,wazi
w,waziri,waziri
w,wazo,wazo
w,wema,wema
w,wepesi,wepesi
w,wezi,wezi
w,wimbi,wimbi
w,wingi,wingi
w,wito,wito
w,wizi,wizi
w,woga,woga
y,yadi,yadi
y,yai,yai
y,yowe,yowe
z,zahanati,zahanati
z,zaidi,zaidi
z,zambarau,zambarau
z,zana,zana
z,ziada,ziada
z,zoezi,zoezi
Wanyama,ng'ombe wa kulimia,bull
Wanyama,popo,bat
Wanyama,dubu,bear
Wanyama,nyati,buffalo
Wanyama,paka,cat
Wanyama,ngamia,camel
Wanyama,kinyonga,chameleon
Wanyama,sokwe,chimpanzee
Wanyama,ng'ombe,cow
Wanyama,mamba,crocodile
Wanyama,duma,cheetah
Wanyama,mbwa,dog
Wanyama,punda,donkey
Wanyama,swala kulungu,deer
Wanyama,tembo,elephant
Wanyama,samaki,fish
Wanyama,mbweha,fox
Wanyama,chura,frog
Wanyama,mbuzi,goat
Wanyama,twiga,giraffe
Wanyama,sokwe,gorilla
Wanyama,farasi,horse
Wanyama,fisi,hyena
Wanyama,kenge,iguana
Wanyama,swala pala,impala
Wanyama,simba,lion
Wanyama,mjusi,lizard
Wanyama,chui,leopard
Wanyama,nguchiro,meerkat
Wanyama,panya,mouse
Wanyama,tumbili,monkey
Wanyama,nguchiro,mongoose
Wanyama,nguruwe,pig
Wanyama,dubu,panda
Wanyama,panya,rat
Wanyama,sungura,rabbit
Wanyama,kifaru,rhinoceros
Wanyama,kondoo,sheep
Wanyama,konokono,snail
Wanyama,nyoka,snake
Wanyama,kindi,squirrel
Wanyama,chui milia,tiger
Wanyama,kobe,tortoise
Wanyama,kobe,turtle
Wanyama,mbwa mwitu,wolf
Wanyama,kondoo lama,yak
Wanyama,pundamilia,zebra
Ndege,jogoo,rooster
Ndege,kunguru,crow
Ndege,kekeo,cuckoo
Ndege,korongo,crane
Ndege,bata,duck
Ndege,njiwa,dove
Ndege,tai,eagle
Ndege,kozi,falcon
Ndege,chiriku,finch
Ndege,bata bukini,goose
Ndege,kuku,hen
Ndege,kolibri,hummingbird
Ndege,ndege tui,honeyeater
Ndege,kipanga,hawk
Ndege,kiwi,kiwi
Ndege,mbayuwayu,kingfisher
Ndege,mwewe,kite
Ndege,myna,myna
Ndege,kurumbiza wa ulaya,nightingale
Ndege,bundi,owl
Ndege,mbuni,ostrich
Ndege,kasuku,parrot
Ndege,njiwa,pigeon
Ndege,tausi,peacock
Ndege,mwari,pelican
Ndege,shomoro,sparrow
Ndege,bata maji,swan
Ndege,teleka,swift
Ndege,bata mzinga,turkey
Ndege,tai,vulture
Ndege,kigon'gota,woodpecker
Matunda,tofaa,apple
Matunda,ndizi,banana
Matunda,tunda damu,cherry
Matunda,chiku,chikoo
Matunda,nazi,coconut
Matunda,tango,cucumber
Matunda,tende,dates
Matunda,zabibu,grapes
Matunda,komamanga,fig
Matunda,zabibu,grapefruit
Matunda,mapera,guava
Matunda,fenesi,jackfruit
Matunda,tunda kiwi,kiwifruit
Matunda,limau,lemon
Matunda,ndimu,lime
Matunda,shoki shoki,lychee
Matunda,embe,mango
Matunda,strouberi,strawberry
Matunda,ukwaju,tamarind
Matunda,nyanya,tomato
Mboga za Majani,maharagwe,beans
Mboga za Majani,viazi vyekundu,beetroot
Mboga za Majani,biringani,eggplant
Mboga za Majani,kabichi,cabbage
Mboga za Majani,pilipili hohi,capsicum
Mboga za Majani,karoti,carrot
Mboga za Majani,kibolili,cauliflower
Mboga za Majani,pilipili,chilli
Mboga za Majani,vitunguu swaumu,garlic
Mboga za Majani,tangawizi,ginger
Mboga za Majani,bamia,ladyfinger
Mboga za Majani,uyoga,mushroom
Mboga za Majani,vitunguu maji,onion
Mboga za Majani,njegere,peas
Mboga za Majani,pilipili,pepper
Mboga za Majani,viazi ulaya,potato
Mboga za Majani,figili,radish
Mboga za Majani,sukuma wiki,spinach
Mboga za Majani,viazi vyakundu,turnip
Sehemu za Mwili,tumbo,abdomen
Sehemu za Mwili,kifundi cha mguu,ankle
Sehemu za Mwili,mkono,arm
Sehemu za Mwili,mgongo,back
Sehemu za Mwili,shavu,calf
Sehemu za Mwili,kifua,chest
Sehemu za Mwili,kiwiko,elbow
Sehemu za Mwili,macho,eyes
Sehemu za Mwili,nyusi,eyebrow
Sehemu za Mwili,uso,face
Sehemu za Mwili,kidole,finger
Sehemu za Mwili,mguu,foot
Sehemu za Mwili,mkono kwa mbele,forearm
Sehemu za Mwili,mkono,hand
Sehemu za Mwili,kichwa,head
Sehemu za Mwili,kisigino,heel
Sehemu za Mwili,nyonga,hip
Sehemu za Mwili,goti,knee
Sehemu za Mwili,mguu,leg
Sehemu za Mwili,pua,nose
Sehemu za Mwili,bega,shoulder
Sehemu za Mwili,tumbo,stomach
Sehemu za Mwili,mifupa,skeleton
Sehemu za Mwili,paja,thigh
Sehemu za Mwili,kidole cha mguu,toe
Sehemu za Mwili,kiuno,waist
Kichwa,ndevu,beard
Kichwa,shavu,cheek
Kichwa,kiti,chin
Kichwa,sikio,ear
Kichwa,kope za macho,eyelash
Kichwa,paji la uso,forehead
Kichwa,nywele,hair
Kichwa,taya,jaw
Kichwa,midomo,lips
Kichwa,kinywa,mouth
Kichwa,shingo,neck
Kichwa,tundu la pua,nostril
Kichwa,sharubu,mustache
Kichwa,ubavu,sideburn
Kichwa,meno,teeth
Kichwa,jino,tooth
Kichwa,ulimi,tongue
Kichwa,bapa la uso,temple
