id,lessonId,seq,subjectUnitId,objectUnitId,highlight
134,12,2,I,IDARA,
135,12,3,I,IDHINI,
136,12,4,I,IDHINISHA,
137,12,5,I,ILANI,
138,12,6,I,IMANI,
139,12,7,I,IMARA,
140,12,8,I,IMARISHA,
141,13,1,J,JAGI,
142,13,2,J,JAJA,
143,13,3,J,JAJI,
144,13,4,J,JAKETI,
145,13,5,J,JALADA,
146,13,6,J,JAMAA,
147,13,7,J,JAMBO,
148,13,8,J,JAMHURI,
149,14,1,K,KAA,
150,14,2,K,KAAKAA,
151,14,3,K,KAANGA,
152,14,4,K,KABATI,
153,14,5,K,KABIDHI,
154,14,6,K,KABILA,
155,14,7,K,KABONI,
156,14,8,K,KABWELA,
157,15,1,L,LAANA,
158,15,2,L,LANGO,
159,15,3,L,LAWAMA,
160,15,4,L,LAZIMA,
161,15,5,L,LEJA,
162,15,6,L,LENGO,
163,15,7,L,LENZI,
164,15,8,L,LEO,
165,16,1,M,MACHO,
166,16,2,M,MACHOZI,
167,16,3,M,MACHUNGWA,
168,16,4,M,MADAKTARI,
169,16,5,M,MADARASA,
170,16,6,M,MADEREVA,
171,16,7,M,MADINI,
172,16,8,M,MADIWANI,
173,17,1,N,NAFASI,
174,17,2,N,NAFUU,
175,17,3,N,NAKALA,
176,17,4,N,NANGA,
177,17,5,N,NDEGE,
178,17,6,N,NDOGO,
179,17,7,N,NDOVU,
180,17,8,N,NENE,
181,18,1,O,OFISA,
182,18,2,O,OKTOBA,
183,18,3,O,OMBI,
184,18,4,O,ONGEZA,
185,19,1,P,PAA,
186,19,2,P,PAKA,
187,19,3,P,PAKITI,
188,19,4,P,PAMBA,
189,19,5,P,PANA,
190,19,6,P,PANYA,
191,19,7,P,PAPA,
192,19,8,P,PATO,
193,20,1,R,RAFIKI,
194,20,2,R,RAI,
195,20,3,R,RAIS,
196,20,4,R,REKODI,
197,20,5,R,RIADHA,
198,20,6,R,RIWAYA,
199,20,7,R,ROBO,
200,20,8,R,RUBANI,
201,21,1,S,SAA,
202,21,2,S,SABA,
203,21,3,S,SABINI,
204,21,4,S,SABUNI,
205,21,5,S,SAFI,
206,21,6,S,SAFU,
207,21,7,S,SAHANI,
208,21,8,S,SAKAFU,
209,22,1,T,TAALUMA,
210,22,2,T,TAARIFA,
211,22,3,T,TAI,
212,22,4,T,TAJI,
213,22,5,T,TAJIRI,
214,22,6,T,TAKA,
215,22,7,T,TAKWIMU,
216,22,8,T,TAMASHA,
217,23,1,U,UA,
218,23,2,U,UCHAFU,
219,23,3,U,UCHAGUZI,
220,23,4,U,UCHOVU,
221,23,5,U,UFA,
222,23,6,U,UGONJWA,
223,23,7,U,UHAI,
224,23,8,U,UJANA,
225,24,1,V,VIATU,
226,24,2,V,VIAZI,
227,24,3,V,VIFO,
228,24,4,V,VIKOMBE,
229,24,5,V,VIKUNDI,
230,24,6,V,VIKWAZO,
231,24,7,V,VILEMA,
232,24,8,V,VIPIMO,
233,25,1,W,WAAJIRI,
234,25,2,W,WAANDISHI,
235,25,3,W,WACHEZAJI,
236,25,4,W,WAFU,
237,25,5,W,WAJIBU,
238,25,6,W,WAKILI,
239,25,7,W,WAKURUGENZI,
240,25,8,W,WAKUU,
241,26,1,Y,YADI,
242,26,2,Y,YAI,
243,26,3,Y,YOWE,
244,27,1,Z,ZAHANATI,
245,27,2,Z,ZAIDI,
246,27,3,Z,ZAMBARAU,
247,27,4,Z,ZANA,
248,27,5,Z,ZIADA,
249,27,6,Z,ZOEZI,
250,28,1,a,ajabu,
251,28,2,a,ajali,
252,28,3,a,ajira,
253,28,4,a,akaunti,
254,28,5,a,akili,
255,28,6,a,alama,
256,28,7,a,albamu,
257,28,8,a,almasi,
258,29,1,b,balozi,
259,29,2,b,bambika,
260,29,3,b,bana,
261,29,4,b,bandari,
262,29,5,b,bao,
263,29,6,b,baraka,
264,29,7,b,basi,
265,29,8,b,bata,
266,30,1,c,chapa,
267,30,2,c,chati,
268,30,3,c,chawa,
269,30,4,c,cheche,
270,30,5,c,cheki,
271,30,6,c,chembe,
272,30,7,c,chenza,
273,30,8,c,cheo,
274,31,1,d,dawa,
275,31,2,d,dawati,
276,31,3,d,dazani,
277,31,4,d,deki,
278,31,5,d,demokrasia,
279,31,6,d,deni,
280,31,7,d,dereva,
281,31,8,d,dhahabu,
282,32,1,e,eropleni,
283,32,2,e,embe,
284,32,3,e,elimu,
285,32,4,e,elfu,
286,33,1,f,fidia,
287,33,2,f,filimbi,
288,33,3,f,firauni,
289,33,4,f,fisi,
290,33,5,f,fizikia,
291,33,6,f,fomu,
292,33,7,f,fremu,
293,33,8,f,friji,
294,34,1,g,gharama,
295,34,2,g,gharika,
296,34,3,g,ghashi,
297,34,4,g,godoro,
298,34,5,g,gofu,
299,34,6,g,goli,
300,34,7,g,gome,
301,34,8,g,goti,
302,35,1,h,haragwe,
303,35,2,h,haramia,
304,35,3,h,harimuni,
305,35,4,h,hasara,
306,35,5,h,hata,
307,35,6,h,hati,
308,35,7,h,hatia,
309,35,8,h,hatua,
310,36,1,i,ini,
311,36,2,i,injili,
312,36,3,i,injini,
313,36,4,i,ishi,
314,36,5,i,ishirini,
315,36,6,i,isimu,
316,36,7,i,itikadi,
317,36,8,i,itikadi,
318,37,1,j,jamiana,
319,37,2,j,jamii,
320,37,3,j,jana,
321,37,4,j,janga,
322,37,5,j,jangili,
323,37,6,j,jangwa,
324,37,7,j,jani,
325,37,8,j,jarari,
326,38,1,k,kadha,
327,38,2,k,kadi,
328,38,3,k,kahawa,
329,38,4,k,kalamu,
330,38,5,k,kali,
331,38,6,k,kamanda,
332,38,7,k,kamati,
333,38,8,k,kamba,
334,39,1,l,ligi,
335,39,2,l,ligi,
336,39,3,l,leo,
337,39,4,l,lenzi,
338,39,5,l,lengo,
339,39,6,l,leja,
340,39,7,l,lazima,
341,39,8,l,lawama,
342,40,1,m,maembe,
343,40,2,m,mafunzo,
344,40,3,m,mafuta,
345,40,4,m,magamba,
346,40,5,m,magari,
347,40,6,m,magodoro,
348,40,7,m,magonjwa,
349,40,8,m,magoti,
350,41,1,n,ngamia,
351,41,2,n,ngazi,
352,41,3,n,ngoma,
353,41,4,n,ngumi,
354,41,5,n,nguo,
355,41,6,n,nguvu,
356,41,7,n,njaa,
357,41,8,n,nje,
358,42,1,o,ongeza,
359,42,2,o,ombi,
360,42,3,o,oktoba,
361,42,4,o,ofisa,
362,43,1,p,pedi,
363,43,2,p,pembe,
364,43,3,p,picha,
365,43,4,p,pointi,
366,43,5,p,pole,
367,43,6,p,polisi,
368,43,7,p,povu,
369,43,8,p,pua,
370,44,1,r,rubani,
371,44,2,r,robo,
372,44,3,r,riwaya,
373,44,4,r,riadha,
374,44,5,r,rekodi,
375,44,6,r,rais,
376,44,7,r,rai,
377,44,8,r,rafiki,
378,45,1,s,samaki,
379,45,2,s,sarafu,
380,45,3,s,sayansi,
381,45,4,s,sehemu,
382,45,5,s,sekta,
383,45,6,s,septemba,
384,45,7,s,seremala,
385,45,8,s,serikali,
386,46,1,t,tambaa,
387,46,2,t,tamko,
388,46,3,t,tano,
389,46,4,t,taratibu,
390,46,5,t,taswira,
391,46,6,t,tatu,
392,46,7,t,tausi,
393,46,8,t,tawi,
394,47,1,u,ujasiri,
395,47,2,u,uji,
396,47,3,u,ukaguzi,
397,47,4,u,ukuaji,
398,47,5,u,ukuta,
399,47,6,u,ulimi,
400,47,7,u,ulimwengu,
401,47,8,u,ulinzi,
402,48,1,v,vipuli,
403,48,2,v,virusi,
404,48,3,v,visiwa,
405,48,4,v,vita,
406,48,5,v,vitabu,
407,48,6,v,viti,
408,48,7,v,vyakula,
409,48,8,v,vyama,
410,49,1,w,walezi,
411,49,2,w,walimu,
412,49,3,w,walinzi,
413,49,4,w,wanafunzi,
414,49,5,w,wanasheria,
415,49,6,w,wanaume,
416,49,7,w,wanawake,
417,49,8,w,wanyama,
418,50,1,y,yowe,
419,50,2,y,yai,
420,50,3,y,yadi,
421,51,1,z,zoezi,
422,51,2,z,ziada,
423,51,3,z,zana,
424,51,4,z,zambarau,
425,51,5,z,zaidi,
426,51,6,z,zahanati,
427,52,7,abiria,,
428,53,7,popo,,
429,53,7,dubu,,
430,53,7,nyati,,
431,53,7,paka,,
432,53,7,ngamia,,
433,53,7,kinyonga,,
434,53,7,sokwe,,
435,53,7,mamba,,
436,53,7,duma,,
437,53,7,mbwa,,
438,53,7,punda,,
439,53,7,tembo,,
440,53,7,samaki,,
441,53,7,mbweha,,
442,53,7,chura,,
443,53,7,mbuzi,,
444,53,7,twiga,,
445,53,7,sokwe,,
446,53,7,farasi,,
447,53,7,fisi,,
448,53,7,kenge,,
449,53,7,simba,,
450,53,7,mjusi,,
451,53,7,chui,,
452,53,7,nguchiro,,
453,53,7,panya,,
454,53,7,tumbili,,
455,53,7,nguchiro,,
456,53,7,nguruwe,,
457,53,7,dubu,,
458,53,7,panya,,
459,53,7,sungura,,
460,53,7,kifaru,,
461,53,7,kondoo,,
462,53,7,konokono,,
463,53,7,nyoka,,
464,53,7,kindi,,
465,53,7,kobe,,
466,53,7,kobe,,
467,53,7,pundamilia,,
468,54,7,jogoo,,
469,54,7,kunguru,,
470,54,7,kekeo,,
471,54,7,korongo,,
472,54,7,bata,,
473,54,7,njiwa,,
474,54,7,tai,,
475,54,7,kozi,,
476,54,7,chiriku,,
477,54,7,kuku,,
478,54,7,kolibri,,
479,54,7,kipanga,,
480,54,7,kiwi,,
481,54,7,mbayuwayu,,
482,54,7,mwewe,,
483,54,7,myna,,
484,54,7,bundi,,
485,54,7,mbuni,,
486,54,7,kasuku,,
487,54,7,njiwa,,
488,54,7,tausi,,
489,54,7,mwari,,
490,54,7,shomoro,,
491,54,7,teleka,,
492,54,7,tai,,
493,55,7,tofaa,,
494,55,7,ndizi,,
495,55,7,chiku,,
496,55,7,nazi,,
497,55,7,tango,,
498,55,7,tende,,
499,55,7,zabibu,,
500,55,7,komamanga,,
501,55,7,zabibu,,
502,55,7,mapera,,
503,55,7,fenesi,,
504,55,7,limau,,
505,55,7,ndimu,,
506,55,7,embe,,
507,55,7,strouberi,,
508,55,7,ukwaju,,
509,55,7,nyanya,,
510,56,7,maharagwe,,
511,56,7,biringani,,
512,56,7,kabichi,,
513,56,7,karoti,,
514,56,7,kibolili,,
515,56,7,pilipili,,
516,56,7,tangawizi,,
517,56,7,bamia,,
518,56,7,uyoga,,
519,56,7,njegere,,
520,56,7,pilipili,,
521,56,7,figili,,
522,57,7,tumbo,,
523,57,7,mkono,,
524,57,7,mgongo,,
525,57,7,shavu,,
526,57,7,kifua,,
527,57,7,kiwiko,,
528,57,7,macho,,
529,57,7,nyusi,,
530,57,7,uso,,
531,57,7,kidole,,
532,57,7,mguu,,
533,57,7,mkono,,
534,57,7,kichwa,,
535,57,7,kisigino,,
536,57,7,nyonga,,
537,57,7,goti,,
538,57,7,mguu,,
539,57,7,pua,,
540,57,7,bega,,
541,57,7,tumbo,,
542,57,7,mifupa,,
543,57,7,paja,,
544,57,7,kiuno,,
545,58,7,ndevu,,
546,58,7,shavu,,
547,58,7,kiti,,
548,58,7,sikio,,
549,58,7,nywele,,
550,58,7,taya,,
551,58,7,midomo,,
552,58,7,kinywa,,
553,58,7,shingo,,
554,58,7,sharubu,,
555,58,7,ubavu,,
556,58,7,meno,,
557,58,7,jino,,
558,58,7,ulimi,,
559,58,7,jicho,,
560,58,7,kope,,
561,59,7,nako,,
562,59,7,misumari,,
563,59,7,kiwiko,,
564,60,7,ubongo,,
565,60,7,moyo,,
566,60,7,figo,,
567,60,7,ini,,
568,60,7,mapafu,,
569,60,7,misuli,,
570,60,7,mishipa,,
571,61,7,sisiminzi,,
572,61,7,nyuki,,
573,61,7,kipepeo,,
574,61,7,funza,,
575,61,7,tandu,,
576,61,7,kiwavi,,
577,61,7,mende,,
578,61,7,kerengende,,
579,61,7,inzi,,
580,61,7,kiroboto,,
581,61,7,panzi,,
582,61,7,jongoo,,
583,61,7,mbu,,
584,61,7,nondo,,
585,61,7,nge,,
586,61,7,buibui,,
587,61,7,mchwa,,
588,61,7,dondola,,
589,62,7,hasira,,
590,62,7,hofu,,
591,62,7,kuchoka,,
592,62,7,changanyikiwa,,
593,62,7,kilio,,
594,62,7,msisimko,,
595,62,7,wamechoka,,
596,62,7,furaha,,
597,62,7,cheka,,
598,62,7,upendo,,
599,62,7,ujeuri,,
600,62,7,huzuni,,
601,62,7,ugonjwa,,
602,62,7,usingizi,,
603,63,7,ukanda,,
604,63,7,upinde,,
605,63,7,koti,,
606,63,7,chupi,,
607,63,7,kofia,,
608,63,7,koti,,
609,63,7,gauni,,
610,63,7,hereni,,
611,63,7,kinga,,
612,63,7,kanzu,,
613,63,7,kofia,,
614,63,7,jaketi,,
615,63,7,jinzi,,
616,63,7,suruali,,
617,63,7,pete,,
618,63,7,mchanga,,
619,63,7,shati,,
620,63,7,kaptura,,
621,63,7,viatu,,
622,63,7,sketi,,
623,63,7,soksi,,
624,63,7,ndala,,
625,63,7,sweta,,
626,63,7,tai,,
627,63,7,mwamvuli,,
628,63,7,kaoshi,,
629,64,7,siagi,,
630,64,7,jibini,,
631,64,7,mtindi,,
632,64,7,maziwa,,
633,64,7,kahawa,,
634,64,7,soda,,
635,64,7,chai,,
636,65,7,ongeza,,
637,65,7,kuoka,,
638,65,7,chemsha,,
639,65,7,kupika,,
640,65,7,chonga,,
641,65,7,kata,,
642,65,7,kaanga,,
643,65,7,oka,,
644,65,7,kupima,,
645,65,7,changanya,,
646,65,7,menya,,
647,65,7,mimina,,
648,65,7,kukaanga,,
649,65,7,kipande,,
650,65,7,mvuke,,
651,65,7,koroga,,
652,65,7,safisha,,
653,66,7,mfuko,,
654,66,7,chupa,,
655,66,7,sanduku,,
656,66,7,dumu,,
657,66,7,chombo,,
658,66,7,chupa,,
659,66,7,fungasha,,
660,66,7,furushi,,
661,66,7,mrija,,
662,67,7,pazia,,
663,67,7,mlango,,
664,67,7,sakafu,,
665,67,7,lango,,
666,67,7,jikoni,,
667,67,7,funga,,
668,67,7,ukuta,,
669,67,7,dirisha,,
670,68,7,kiti,,
671,68,7,kitanda,,
672,68,7,kipepea,,
673,68,7,susu,,
674,68,7,kamba,,
675,68,7,rafu,,
676,68,7,sofa,,
677,69,7,fagio,,
678,69,7,brashi,,
679,69,7,ndoo,,
680,69,7,sabuni,,
681,69,7,chuma,,
682,69,7,bomba,,
683,69,7,thread,,
684,70,7,bakuli,,
685,70,7,jiko,,
686,70,7,kabati,,
687,70,7,mshumaa,,
688,70,7,kikombe,,
689,70,7,uma,,
690,70,7,kisu,,
691,70,7,upawa,,
692,70,7,kichanganyio,,
693,70,7,kiokeo,,
694,70,7,sufuria,,
695,70,7,sahani,,
696,70,7,jokofu,,
697,70,7,shika,,
698,70,7,kijiko,,
699,70,7,mwiko,,
700,70,7,kivukisha,,
701,70,7,jiko,,
702,70,7,chujio,,
703,70,7,kibaniko,,
704,71,7,vitabu,,
705,71,7,dari,,
706,71,7,kitanda,,
707,71,7,mto,,
708,71,7,dawati,,
709,71,7,mapazia,,
710,71,7,taa,,
711,71,7,uchoraji,,
712,71,7,picha,,
713,71,7,mmea,,
714,71,7,televisheni,,
715,72,7,wazi,,
716,72,7,mawingu,,
717,72,7,baridi,,
718,72,7,tulivu,,
719,72,7,kimbunga,,
720,72,7,rasharasha,,
721,72,7,ukungu,,
722,72,7,kuganda,,
723,72,7,joto,,
724,72,7,umeme,,
725,72,7,mvua,,
726,72,7,theluji,,
727,72,7,dhoruba,,
728,72,7,jua,,
729,72,7,vuguvugu,,
730,73,7,vuli,,
731,73,7,baridi,,
732,73,7,masika,,
733,73,7,kipupwe,,
734,74,7,asubuhi,,
735,74,7,mchana,,
736,74,7,jioni,,
737,74,7,usiku,,
738,75,7,nyeusi,,
739,75,7,bluu,,
740,75,7,kahawia,,
741,75,7,dhahabu,,
742,75,7,kijivu,,
743,75,7,kijani,,
744,75,7,machungwa,,
745,75,7,pink,,
746,75,7,zambarau,,
747,75,7,nyekundu,,
748,75,7,fedha,,
749,75,7,nyeupe,,
750,75,7,njano,,
751,76,7,baiskeli,,
752,76,7,baiskeli,,
753,76,7,kucheza,,
754,76,7,uvuvi,,
755,76,7,mazoezi,,
756,76,7,kukimbia,,
757,76,7,kimbia,,
758,76,7,kutembea,,
759,77,7,ndondi,,
760,77,7,sataranji,,
761,77,7,snuka,,
762,77,7,bao,,
763,77,7,kuogelea,,
764,78,7,baseball,,
765,78,7,kriketi,,
766,78,7,soka,,
767,79,7,shoka,,
768,79,7,bolt,,
769,79,7,patasi,,
770,79,7,tupa,,
771,79,7,msumeno,,
772,79,7,nyundo,,
773,79,7,msumari,,
774,79,7,nati,,
775,79,7,koleo,,
776,79,7,msumeno,,
777,79,7,skrubu,,
778,79,7,waya,,
779,80,7,bezi,,
780,80,7,fidla,,
781,80,7,ngoma,,
782,80,7,filimbi,,
783,80,7,kinubi,,
784,80,7,gitaa,,
785,80,7,kinanda,,
786,80,7,harimuni,,
787,80,7,tarumbeta,,
788,80,7,fidla,,
789,80,7,marimba,,
790,81,7,ushanga,,
791,81,7,bangili,,
792,81,7,mkoba,,
793,81,7,hereni,,
794,81,7,mkoba,,
795,81,7,leso,,
796,81,7,mkufu,,
797,81,7,medali,,
798,81,7,kidani,,
799,81,7,pini,,
800,81,7,pochi,,
801,81,7,saa,,
802,82,7,ndege,,
803,82,7,pikipiki,,
804,82,7,basi,,
805,82,7,mashua,,
806,82,7,tingatinga,,
807,82,7,gari,,
808,82,7,behewa,,
809,82,7,mkokoteni,,
810,82,7,baiskeli,,
811,82,7,gari,,
812,82,7,lori,,
813,82,7,pikipiki,,
814,82,7,kifaru,,
815,82,7,trekta,,
816,82,7,lori,,
817,82,7,gari,,
818,82,7,gari,,
819,83,7,aki,,
820,83,7,duara,,
821,83,7,koni,,
822,83,7,mchemraba,,
823,83,7,mchemraba,,
824,83,7,silinda,,
825,83,7,mviringo,,
826,83,7,mche,,
827,83,7,mstatili,,
828,83,7,mraba,,
829,83,7,nyanja,,
830,84,7,kichakato,,
831,84,7,amari,,
832,84,7,kionesha,,
833,84,7,kipanya,,
834,84,7,kichapishi,,
835,84,7,kitambazo,,
836,85,7,kaa,,
837,85,7,pomboo,,
838,85,7,mkunga,,
839,85,7,yavuyavu,,
840,85,7,pweza,,
841,85,7,ngwini,,
842,85,7,kamba,,
843,85,7,papa,,
844,85,7,ngisi,,
845,85,7,chuchunge,,
846,85,7,nyangumi,,
847,86,7,kalamu,,
848,86,7,penseli,,
849,86,7,ufutio,,
850,86,7,kipimio,,
851,86,7,kichongeo,,
852,87,7,kengele,,
853,87,7,mwani,,
854,87,7,lozi,,
855,87,7,amiba,,
856,87,7,malaika,,
857,87,7,kona,,
858,87,7,mshale,,
859,87,7,mtoto,,
860,87,7,puto,,
861,87,7,mwanzi,,
862,87,7,bandeji,,
863,87,7,benki,,
864,87,7,pipa,,
865,87,7,bafu,,
866,87,7,pwani,,
867,87,7,kengele,,
868,87,7,wembe,,
869,87,7,blanketi,,
870,87,7,kipofu,,
871,87,7,damu,,
872,87,7,puliza,,
873,87,7,ruka,,
874,87,7,mkate,,
875,87,7,tofali,,
876,87,7,jengo,,
877,87,7,butu,,
878,87,7,fungu,,
879,87,7,glopu,,
880,87,7,kifungo,,
881,87,7,kaktas,,
882,87,7,ngome,,
883,87,7,kikokotoa,,
884,87,7,kalenda,,
885,87,7,kamera,,
886,87,7,kambi,,
887,87,7,pipi,,
888,87,7,zulia,,
889,87,7,pango,,
890,87,7,mnyororo,,
891,87,7,chaki,,
892,87,7,kuku,,
893,87,7,mpishi,,
894,87,7,biscuit,,
895,87,7,dira,,
896,87,7,hatari,,
897,87,7,jangwa,,
898,87,7,kipenyo,,
899,87,7,almasi,,
900,87,7,kuchimba,,
901,87,7,daktari,,
902,87,7,mwanasesere,,
903,87,7,kadhaa,,
904,87,7,nyungunyungu,,
905,87,7,dunia,,
906,87,7,yai,,
907,87,7,bahasha,,
908,87,7,shamba,,
909,87,7,manyoya,,
910,87,7,kupigana,,
911,87,7,fataki,,
912,87,7,ndoano,,
913,87,7,bendera,,
914,87,7,moto,,
915,87,7,kurunzi,,
916,87,7,zawadi,,
917,87,7,dunia,,
918,87,7,gundi,,
919,87,7,nyasi,,
920,87,7,mazoezi,,
921,87,7,kushughulikia,,
922,87,7,ndoano,,
923,87,7,hospitali,,
924,87,7,hoteli,,
925,87,7,kuumia,,
926,87,7,ufunguo,,
927,87,7,chemli,,
928,87,7,ua,,
929,87,7,sumaku,,
930,87,7,mkeka,,
931,87,7,kiberiti,,
932,87,7,nyama,,
933,87,7,mwezi,,
934,87,7,fedha,,
935,87,7,mlima,,
936,87,7,sindano,,
937,87,7,gazeti,,
938,87,7,muuguzi,,
939,87,7,bahari,,
940,87,7,karatasi,,
941,87,7,kucheza,,
942,87,7,kuziba,,
943,87,7,bwawa,,
944,87,7,piramidi,,
945,87,7,redio,,
946,87,7,reli,,
947,87,7,utepe,,
948,87,7,mto,,
949,87,7,roboti,,
950,87,7,mwamba,,
951,87,7,roketi,,
952,87,7,bingirisha,,
953,87,7,mpira,,
954,87,7,chumvi,,
955,87,7,mchanga,,
956,87,7,shule,,
957,87,7,bahari,,
958,87,7,kivuli,,
959,87,7,kipenyo,,
960,87,7,askari,,
961,87,7,mkuki,,
962,87,7,kumwaga,,
963,87,7,nyota,,
964,87,7,kamba,,
965,87,7,sukari,,
966,87,7,jua,,
967,87,7,mkanda,,
968,87,7,birika,,
969,87,7,joto,,
970,87,7,hema,,
971,87,7,kurunzi,,
972,87,7,taulo,,
973,87,7,mnara,,
974,87,7,mtego,,
975,87,7,mti,,
976,87,7,kombe,,
977,87,7,chombo,,
978,87,7,mhudumu,,
979,87,7,tembea,,
980,87,7,wimbi,,
981,87,7,nta,,
982,87,7,njia,,
983,87,7,uzito,,
984,87,7,shinda,,
985,87,7,mbao,,
986,87,7,funza,,
987,87,7,kufoka,,
988,87,7,mdogo,,
989,87,7,sifuri,,
990,88,7,babu,,
991,88,7,bibi,,
992,88,7,mjukuu,,
993,88,7,baba,,
994,88,7,mama,,
995,88,7,kaka,,
996,88,7,dada,,
997,88,7,mjomba,,
998,88,7,shangazi,,
999,89,7,shayiri,,
1000,89,7,muhindi,,
1001,89,7,mtama,,
1002,89,7,oti,,
1003,89,7,kunde,,
1004,89,7,mchele,,
1005,89,7,ngano,,
1006,90,7,jembe,,
1007,90,7,uma,,
1008,90,7,mundu,,
1009,90,7,koleo,,
1010,90,7,mwiko,,
